Tourney,tourneyDate,Url_Pairings,Round,Winner,Loser
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Garrett Harvey,Joseph Pulkowski
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Justin Crubaugh,Chukwuka Onua
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Hunter Guyer,Edward Gold
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Steven Stark,Jake Milosavljevic
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Vijay Sood,Linnea Hagestuen
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Zhen Han,Andrew Burley
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Philip Wesley,Drew Baxter
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Dillon Kleinvehn,Joshua Lorcy
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Darsh Patel,Marcos Perez
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Shawn Meredith,Nick Hoover
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Ryan Brooker,Scott Franzgrote
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Kylan Smelker,Dillon Clark
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,EVAN BOSSE,Grant Weldon
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Daniel Kraft,Jared Meek
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Michael Arand,Ellie Homen
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Adam Baltrusaitis,Nick Willems
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jessica Jones,Jared Carpenter
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,John Miller,Brady Ratzmann
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Dimitri Martinez,Blake Falls
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Joshua Wu,Ross Salisbury
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Logan Allen,Nick Louderman
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jourdan Harris,Nicholas Ollison
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Yotam Cohen,Simon Cox
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Kamaal Harris,Jake Watson
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Eri Hevern,Bradley Allhiser
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Brian Youm,Joel Nino
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jesse Romolo,Adam Jensen-Nau
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Michael Eagon,Brian Tabares-Navia
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Trista Medine,Zishuo Ding
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Norah Bowman,Boston Johnson
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Dustin Deardurff,Jared Blahnik
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Marco Martinez,Tracy Key
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Nick D’Angelo,Luke Lavin
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Tyler Davis,Chris Cwik
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Eddie Gunns,Phil Smyth
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Sam Coffin,Joe Sakowski
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Henry Rich,Justin Tang
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Matthew Woodruff,Dominik Gliatis
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Adam Scruggs,Wesley Morioka
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Haochen Wang,Brandon Sirbas
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Nick Navarre,Ryan Pugh
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jacob Deutsch,Matt Carder
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Julian Farmer,Noah Barry-Kessler
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Michael Rogers,Caelan Brown
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Dylan Kalten,Lauren Merfeld
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jordan Suby,Drew Wightman
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Lev Willey,Ethan Raymond
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Caleb Pawelski,Peter DeMartino
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Stephen Mea,Paddy Morgan
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Yiwen Song,Craig Campbell
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Raghav Malaviya,Adam Sitzmann
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,James Elugbemi,Benjamin Brickeen
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,James Evans,Jack Wright
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Will Vargo,Kyle Saunders
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Saaud Zuberi,Wayne Bupp II
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Ian McLaughlin,Kevin Sidonio
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Joseph Kwan,Adam Duke
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Seth Smith,Keegan Beljanski
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Pedro Lima,Matt Bruno
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Brendan Zheng,Brandon Fiedler
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Luca Paz,Jeramy Combs
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Patrick Donegan,Andrew Zilch
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Samuel Brown,Jeffrey Tucker
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Brendan Nussear,Mohamed Ibrahim
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Chase Tiedtke,daniel Jaffe
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Przemyslaw Wisniewski,Steven McCullough
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Donald Smith,Ale Piscitelli
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Kyle Dirksen,Charly Pastrana
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Eric Stuart,Alberto Lara
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Calvin Tobias,will hackerson
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Carson Confer,Alec Luna-Gilbaugh
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Riley Factura,Waleed helmy
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Luke Bowar,Bryce Fairbairn
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Martin Gouchon,Ben Wolf
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Rajan Bal,Robert Marzec
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Dallas Heil,Sebastian Guerrero
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Josh Goodman,Ryan Bingham
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Giovanni Aranibar,Justin Hong
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Luka Trejgut,Cameron Shearer
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Mathew Courtney,Chris Lee
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Kazuki Kanehira,Colby Harrison
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,ALEX UNDERHILL,Jonathan DeKoekkoek
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Junxi Zhu,Kevin Miller
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Kevin Jarvie,Josh Hayes
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Olivia Moledzki,Edward Plascencia
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Lorenzo Arce,Ollie Zilkha
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Zachary Jens,Kyle Gurzell
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Thamas McGowan,Cash Lund-Coleman
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jered Hunn,Len Deuel
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Zaq Ziemba,Mario Serrano
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,George Janovsky,Baylor Dowdy
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Evan Sabaska,Tom Mulcahy
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Nishant Joshi,Mason Lone
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Christian Sparks,Dakota Wells
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Justin Morris,Jadwin Rodriguez
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Justin Carris,Damien Busch
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Lauren Finn,Johnny Nguyen
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Cindy Robacker,Miroslawa Morioka
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Hunter Braum,Harrison Cord
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Josh Donenberg,Derrick Elmore
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Rachel Stopchinski,Cole Logsdon
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Matthew Wright,Brandon Jackson
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jason Morgan,Ammar Zahid
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Daniel Brown,Nathan Arcienega
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Lou Dolphin,Alexander Schutte
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Andrew Whitman,Billie Hammond
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Dan Wanezek,Evan Dammarell
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Michael Zhang,Keeno Keys
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Alec Raway,Victor Liu
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Douglas Haynie,AUSTIN ZIOLECKI
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Ryan Lenger,Philip Miller
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Samuel Wakeman,Jacob Schaefer
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jonathan Zuniga,Lonnie Watts
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Ti Windisch,Chase Peek
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Cole Kenney,William Jozwiak
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Marcus Dion,Michael Dewitt
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Parker Simmons,Lindsey Pearson
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Charles Hrdlicka,Preston Edman
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jared VanderWeele,Colt Winters
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jake Wilkinson,Alex Eley
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Matthew Marisa Craig,Brian Myers
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Sohaib Mufti,Kevin Weis
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Rob Bertulis,Ridwan Haseeb
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jared Hill,Jose Torres
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Abhishek Desai,Micah Ehlers
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Grant Bielecki,Bryce Bryner
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Joe VanBladel,Joel Bresser
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Rushil Thakkar,Seng Wang
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Griffin Hick,Tak Li
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Eric Dolan,Lewis Wilson
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Richard Neyens,Robert Beynon
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Terry Haynes,Daniel Martin
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Beau Berg,Brayden Gibson
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Nathan Beasley,Ilie Vartic
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Nathanael Strome,Stephen White
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jonathan McMillan,Tyler Auclair
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Nicholas Donnelly,Devontae Stine
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Daniel Strelka,Ky Mason
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Luke McCarthy,Kyle Albright
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jonny Davidson,Jarrod Combs
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Nick Lundstrom,Anthony Csizek
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Andrew Lister,Matthew Hughes
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Patrick Gallagher,Macauley Simmons
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Adam Dejka,Huanzhou Yang
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Ben Larson,Laura Gisondi
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Michael Thomas,Seth Jones
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jake Hubbard,Connor Stevens
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Shane Conley,Stephen Fink
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Brian Horvath,Shane Taavola
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Alexander Mohney,Gus Steiner
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Vinh Dang,Richard Boci
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Kaitlyn Scott,Lucas Kenedy
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Jeffrey Craig,Jacob Schilling
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Kenny Larson,Martin Schmidt
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Carl Aguirre,Jacob Ross
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Xavier Méndez,Nathan Casas
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Cullen Pinney,Matthew Llewellyn
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Evan Witz,Daniel Narvaez
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Andrei Nylund,Clovens Herrera
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Christian Kepler,Ryan McBee
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Rob McNeilly,Billy Wick
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Chris Wachter,Mason Cutler
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Steven Burton,Gwenn Cox
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Toby Halliday,Parker Potts
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Alec Seco,Caleb Ryor
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Noah Kahn,Gabriel Mendoza
Milwaukee Pokémon VGC Regional Championship,"June 3, 2023",https://rk9.gg/pairings/MI2mHpVtGi3W9KBVAiPr,2,Chester Sallstrom,Harrison McCowage
